3501,-9.67,0.19,0.31,358.81,-87.69,-1.00
3524,-9.68,0.15,0.31,358.81,-87.69,-1.00
3547,-9.67,0.15,0.30,358.81,-87.69,-1.00
3568,-9.66,0.14,0.30,358.81,-87.69,-1.00
3590,-9.66,0.11,0.28,358.81,-87.69,-1.00
3610,-9.69,0.12,0.27,358.81,-87.69,-1.00
3633,-9.67,0.11,0.29,358.81,-87.69,-1.00
3658,-9.69,0.20,0.29,358.81,-87.69,-1.00
3687,-9.68,0.19,0.29,358.81,-87.69,-1.00
3708,-9.67,0.11,0.32,358.81,-87.69,-1.00
3730,-9.67,0.16,0.33,358.81,-87.69,-1.00
3751,-9.68,0.18,0.33,358.88,-87.69,-1.00
3775,-9.66,0.18,0.32,358.88,-87.69,-1.00
3798,-9.70,0.13,0.26,358.88,-87.69,-1.00
3819,-9.70,0.18,0.31,358.88,-87.69,-1.00
3840,-9.67,0.15,0.33,358.88,-87.69,-1.00
3861,-9.68,0.11,0.35,358.94,-87.69,-1.00
3884,-9.67,0.20,0.33,358.94,-87.69,-1.00
3907,-9.66,0.18,0.31,358.94,-87.69,-1.00
3929,-9.68,0.00,0.35,358.94,-87.62,-1.00
3955,-9.64,0.28,0.37,359.00,-87.62,-1.06
3978,-9.66,0.24,0.37,359.00,-87.62,-1.06
3999,-9.66,0.23,0.36,359.00,-87.62,-1.06
4021,-9.67,0.30,0.24,359.00,-87.62,-1.06
4042,-9.73,0.22,0.22,359.00,-87.62,-1.06
4063,-9.69,0.17,0.29,359.00,-87.62,-1.06
4087,-9.68,0.17,0.32,359.00,-87.62,-1.06
4109,-9.70,0.12,0.33,359.00,-87.62,-1.06
4130,-9.67,0.18,0.31,359.06,-87.62,-1.06
4153,-9.65,0.27,0.35,359.06,-87.62,-1.06
4177,-9.67,0.30,0.38,359.06,-87.62,-1.06
4201,-9.67,0.16,0.37,359.06,-87.62,-1.06
4231,-9.68,0.21,0.33,359.06,-87.62,-1.06
4252,-9.69,0.21,0.27,359.06,-87.62,-1.06
4276,-9.67,0.23,0.30,359.06,-87.69,-1.06
4298,-9.66,0.24,0.33,359.06,-87.69,-1.06
4320,-9.67,0.17,0.28,359.06,-87.69,-1.06
4345,-9.67,0.17,0.25,359.06,-87.75,-1.06
4370,-9.68,0.23,0.26,359.06,-87.75,-1.06
4391,-9.68,0.18,0.26,359.06,-87.75,-1.06
